exclude	exclude_reason	DatasetID	Field_strength	Vendor	Coil	Date	Comment	SubjID	SessID	Strain	Sex	Weight	Age	Comment.1	Induction_time	Bolus_time	Deviation	Shimming_protocol	Shimming_order	Linewidth	Anat_ScanID	Anat_Sequence	Anat_Contrast	Func_ScanID	Func_run	Func_time	Note any deviation from functional protocol (e.g. FOV), or imaging artifacts -Joanes Grandjean Func_deviation	Temperature	Breathing	Heart	Other	Comment.2	tsnr.S1	tsnr.str	MFW	maxFW	Breathing_onset	aromas_CPu_CPu	aromas_MOp_MOp	aromas_S1bf_S1bf	aromas_S1bf_ACA	aromas_S1bf_cat	aromal_CPu_CPu	aromal_MOp_MOp	aromal_S1bf_S1bf	aromal_S1bf_ACA	aromal_S1bf_cat	aromasr_CPu_CPu	aromasr_MOp_MOp	aromasr_S1bf_S1bf	aromasr_S1bf_ACA	aromasr_S1bf_cat	WMCSFs_CPu_CPu	WMCSFs_MOp_MOp	WMCSFs_S1bf_S1bf	WMCSFs_S1bf_ACA	WMCSFs_S1bf_cat	GSRs_CPu_CPu	GSRs_MOp_MOp	GSRs_S1bf_S1bf	GSRs_S1bf_ACA	GSRs_S1bf_cat
		3004	9.4	Bruker	2 cm surface coil	10/5/2021	R-surface / T-volume	sub-300405	ses-1	F344	Female	168.0	3.0	vendor: Charles River	8:46	9:00	initiation: 4% ISO in O2; animal positioning under 1.5% ISO, scanning under med + 0.4% Iso, both with 100 ml/min O2, 500 ml/min air	MAPSHIM	2nd		8	TurboRARE	T2w	12	1		FOV larger than protocol	36.8/36.8/37.4	61/53/60			Paravision 5.1	74.288884755	27.27148768	0.0227571609945703	0.0784545389881525	61.0	0.25800950030181874	0.05573003693110308	-0.011922536882785386	0.026072585170378804	No	0.10079967763763398	0.04821635934719045	0.05533990269626298	0.0024365466734237113	No	0.18916214827688652	0.06643702457520732	0.05071917185755342	-0.04517413463097465	No	0.2327632157853108	0.2401265178402202	0.1607846296162143	0.05440925651005473	Specific	0.2255095525207032	0.23802448143246727	0.1516223871530336	0.001910389374714946	Specific
		3004	9.4	Bruker	2 cm surface coil	10/5/2021	R-surface / T-volume	sub-300406	ses-1	F344	Female	154.0	3.0	vendor: Charles River	10:04	10:18	initiation: 4% ISO in O2; animal positioning under 1.5% ISO, scanning under med + 0.4% Iso, both with 100 ml/min O2, 500 ml/min air	MAPSHIM	2nd		4	TurboRARE	T2w	8	1		FOV larger than protocol	36.7/36.8/37.5	56/56/61			Paravision 5.1	72.19659331	28.468576265	0.0225387593859414	0.0958651037417305	56.0	0.17907422509145055	0.1342586571285843	0.2400138087472983	-0.07733060725179873	Specific	0.15641254166167287	0.15703399930502793	0.16999539675820335	-0.05878696963760327	Specific	0.19377332399298297	0.18638557108546952	0.24010816794633053	-0.10215275515869125	Specific	0.17702559198050719	0.1808093913210666	0.17075142603634774	-0.09248263399718029	Specific	0.17432943828761727	0.1960257671140427	0.16680765701628195	-0.14944610699499367	Specific
		3004	9.4	Bruker	2 cm surface coil	10/5/2021	R-surface / T-volume	sub-300407	ses-1	F344	Female	162.0	3.0	vendor: Charles River	11:24	11:39	initiation: 4% ISO in O2; animal positioning under 1.5% ISO, scanning under med + 0.4% Iso, both with 100 ml/min O2, 500 ml/min air	MAPSHIM	2nd		8	TurboRARE	T2w	12	1		FOV larger than protocol	36.8/37.0/na	31/34/na			Paravision 5.1	69.92734776	26.514655575	0.0164537865171626	0.0621659935662462	31.0	0.14511291022295325	0.11736336486854937	0.18945642442969957	-0.02304249366982905	Specific	0.13796951584914394	0.09472961846060964	0.15759143240166026	-0.00874967467865708	Specific	0.11561194600811657	0.13438046447112179	0.1867929533773625	-0.011374741185291307	Specific	0.13209172356608614	0.13510219067037235	0.22551086295068148	-0.027403122773885638	Specific	0.1108373590930089	0.13475875422652003	0.2227244669502542	-0.06087280150075015	Specific
		3004	9.4	Bruker	2 cm surface coil	10/12/2021	R-surface / T-volume	sub-300408	ses-1	F344	Female	165.0	3.0	vendor: Charles River	8:52	9:04	initiation: 4% ISO in O2; animal positioning under 2% ISO, scanning under med + 0.4% Iso, both with 100 ml/min O2, 500 ml/min air	MAPSHIM	2nd		10	TurboRARE	T2w	12	1		FOV larger than protocol	37.0/37.1/37.3	48/48/48			Paravision 5.1	63.71309484	20.569607525	0.0176086055470484	0.0734740646658358	48.0	0.3061595385512206	0.042407574765424755	0.03224691675519763	0.027011627252230243	No	0.20323451833958434	0.023373473912289375	0.13405699177709657	-0.013277341989312021	Specific	0.29507435890700834	0.04580399179362228	0.020371827937690715	0.02850931855583799	No	0.2892295774794467	0.06378573553096492	0.03709263606360372	0.016364530185083676	No	0.2891279152018561	0.055569590592836254	0.03371990446525205	0.012187335199104173	No
		3004	9.4	Bruker	2 cm surface coil	10/12/2021	R-surface / T-volume	sub-300409	ses-1	F344	Female	166.0	3.0	vendor: Charles River	10:30	10:48	initiation: 4% ISO in O2; animal positioning under 1.5% ISO, scanning under med + 0.4% Iso, both with 100 ml/min O2, 500 ml/min air	MAPSHIM	2nd		7	TurboRARE	T2w	13	1		FOV larger than protocol	36.8/36.8/37.2	48/49/53			Paravision 5.1	72.85898212	29.595377555	0.0248651698848052	0.099341538219303	48.0	0.06879905904476707	0.2695843066366291	0.07274310771445627	0.030990431284937697	No	0.020063315765785964	0.20479328881488587	0.06894038226967461	0.03900319714453451	No	0.04639923173072718	0.2319940556226613	0.10697711556424304	0.059443802908171986	Specific	0.05758786264136519	0.23615635910833138	0.07483427101638365	0.032811364688601324	No	0.05453366333990955	0.2389637504966076	0.05384872297506371	0.025767082956476357	No
		3005	17.2	Bruker	surface TX/RX	10/26/2021		sub-300500	ses-1	Wistar	Female	215.0			15:38	15:45		MapShim	3rd		E12	turboRARE	T2w	E15				36.4	38				51.62266375	20.98914706	0.0168538927806684	0.0341910822503755	38.0	0.31861118458669246	0.16972413728321561	0.47096062919818216	0.2773356321349351	Unspecific	0.2705020829424367	0.15411398114851857	0.41198708161989556	0.22769754972880082	Unspecific	0.31861118458669246	0.16972413728321561	0.47096062919818216	0.2773356321349351	Unspecific	0.2823821716815118	0.14757549725475244	0.4719623986449864	0.3470051556189623	Unspecific	0.3047749521875143	0.14209456448078675	0.4228903414190341	0.2672686687992649	Unspecific
		3005	17.2	Bruker	surface TX/RX	10/27/2021		sub-300501	ses-1	Wistar	Male	265.0			9:15	9:22		MapShim	3rd		E7	turboRARE	T2w	E14				36.8	68				58.61066489	23.979330815	0.0133287125228151	0.0313936040726511	68.0	0.33353199105449494	0.2771342043780318	0.4864715354810017	-0.17493227261955988	Specific	0.2916308805458258	0.1848850851014022	0.37867568744412217	-0.14682253807640655	Specific	0.33353199105449494	0.2771342043780318	0.4864715354810017	-0.17493227261955988	Specific	0.3577685100927073	0.19650061105933414	0.6448977859006656	0.18496196960673322	Unspecific	0.3624641261118289	0.15504661455319513	0.5974238081367337	0.020327548247050523	Specific
		3005	17.2	Bruker	surface TX/RX	10/27/2021		sub-300502	ses-1	Wistar	Male	270.0			10:35	10:42		MapShim	3rd		E8	turboRARE	T2w	E12				36.8	68								68.0																									
		3005	17.2	Bruker	surface TX/RX	10/27/2021		sub-300503	ses-1	Wistar	Male	270.0			11:55	12:01		MapShim	3rd		E6	turboRARE	T2w	E10				36.8	70				71.594286655	34.23805722	0.014250593923062	0.0361868375847071	70.0	0.3220979381758052	0.2604584023064137	0.3282840175242485	0.022218215739492772	Specific	0.3100339189869002	0.2632542332588522	0.2802159676780569	0.050992375108059255	Specific	0.3220979381758052	0.2604584023064137	0.3282840175242485	0.022218215739492772	Specific	0.28824375436694183	0.16943797200950425	0.29540013818450706	-0.020317431118824485	Specific	0.2687101080645814	0.15422121729432098	0.2779084093463596	-0.07298631405658063	Specific
		3005	17.2	Bruker	surface TX/RX	10/27/2021		sub-300504	ses-1	Wistar	Male	255.0			13:25	13:31		MapShim	3rd		E6	turboRARE	T2w	E10				37	63				72.0925252	23.28603967	0.0136360881219205	0.0348662274578327	63.0	0.30206562978663126	0.055969871532147907	0.3723726608871417	0.12995520722969284	Unspecific	0.27924831858226007	0.05259587876774836	0.3308600577472538	0.14067068463329943	Unspecific	0.30206562978663126	0.055969871532147907	0.3723726608871417	0.12995520722969284	Unspecific	0.2872006021803011	-0.006213889702133028	0.3525413855989686	0.0693186842361435	Specific	0.2800270702079592	-0.01400353014837298	0.31687454640073276	-0.023988655512867316	Specific
		3005	17.2	Bruker	surface TX/RX	10/27/2021		sub-300505	ses-1	Wistar	Male	260.0			14:35	14:42		MapShim	3rd	62.0	E8	turboRARE	T2w	E11				36.9	72				52.78767623	12.515735605	0.0166330462093835	0.0371524317269436	72.0	0.13433801163663506	0.11688007144854896	0.3061373728832077	0.14899192695530886	Unspecific	0.1525777907500616	0.04141591416699183	0.27404966798079067	0.11448601702928897	Unspecific	0.13433801163663506	0.11688007144854896	0.3061373728832077	0.14899192695530886	Unspecific	0.05160573444782957	0.1294638379467773	0.2750255861913625	0.06611322608220463	Specific	0.05210150804129829	0.12118887197789405	0.2147603274795498	0.02026146480977102	Specific
		3005	17.2	Bruker	surface TX/RX	10/28/2021		sub-300506	ses-1	Wistar	Female	215.0			10:00	10:10		MapShim	3rd	70.0	E8	turboRARE	T2w	E14				36.6	46				54.978686815	13.878731725	0.0145795473971444	0.0354421271392375	46.0	0.15040809374473363	0.2599511982700352	0.3639517850870446	0.08573197172097238	Specific	0.10673755401619268	0.1671156794675588	0.34099000052544914	0.05084855263513766	Specific	0.15040809374473363	0.2599511982700352	0.3639517850870446	0.08573197172097238	Specific	0.10107254830827704	0.2658157769917693	0.3541387630828811	-0.14084611342481845	Specific	0.1027425515081401	0.24929215130036952	0.33473642081460636	-0.18137439436088648	Specific
		3005	17.2	Bruker	surface TX/RX	10/28/2021		sub-300507	ses-1	Wistar	Female	230.0			11:21	11:29		MapShim	3rd	40.0	E8	turboRARE	T2w	E12				37	44				58.66344859	14.484924295	0.0144538628148839	0.0414097441218189	44.0	0.040191626367107706	0.026184338810307302	0.2505861630297313	0.05321917419811666	Specific	0.044555348175562254	0.03303870036581467	0.21343113815482886	0.0543276670713079	Specific	0.040191626367107706	0.026184338810307302	0.2505861630297313	0.05321917419811666	Specific	-0.00489025176694171	-0.06153321652283778	0.22070056007582353	-0.04935014648548933	Specific	-0.03645644107576724	-0.03500467860893788	0.18359925091249119	-0.13975210573763153	Specific
		3005	17.2	Bruker	surface TX/RX	10/28/2021		sub-300508	ses-1	Wistar	Female	235.0			13:05	13:12		MapShim	3rd	70.0	E14	turboRARE	T2w	E13				36	38				61.096434355	21.68690481	0.0156467252677317	0.0402010477605463	38.0	0.15535787871277804	0.42425597483682803	0.5472554343851767	0.14544164412631444	Unspecific	0.16633063409011065	0.3480968670441023	0.495388022546831	0.11762748743973249	Unspecific	0.15535787871277804	0.42425597483682803	0.5472554343851767	0.14544164412631444	Unspecific	0.12759506316956223	0.5920390761154548	0.5301816305939666	0.35416184801457257	Unspecific	0.1052777240826802	0.5476227420146074	0.5390069211722464	0.4095432615867992	Unspecific
		3005	17.2	Bruker	surface TX/RX	10/26/2021		sub-300509	ses-1	Wistar	Female	220.0			14:20	14:30		MapShim	3rd		E9	turboRARE	T2w	E12				36.4	38				54.231798355	16.28003978	0.0151728592619152	0.0378333183574349	38.0	0.2111438002784635	0.2258521675771677	0.16679324480053295	0.15426096324727448	Unspecific	0.1802958765204201	0.26973447839730735	0.17486812719698613	0.15864982719429352	Unspecific	0.2111438002784635	0.2258521675771677	0.16679324480053295	0.15426096324727448	Unspecific	0.1725976827312815	0.18930475956789394	0.09172747141686974	-0.010951618750915023	No	0.16157745272914573	0.17241010425282893	0.03459644474267812	-0.07084158488625342	No
		3006	14.0	Agilent/Bruker	Q surf	28/10/2021		sub-300600	ses-1	Wistar	Female	216.0			9:22	9:57		Map shim			E9	TurboRare	T2w	E12	1			37.7	63				40.463515685	27.669849235	0.0241901953842848	0.0682972795917449	63.0	0.1177139366526877	0.12956701849979743	0.4569060104594567	0.24191731026413318	Unspecific	0.13163014218154362	0.1447608751736777	0.4194581607483326	0.24787806899367937	Unspecific	0.10966204876993875	0.11778193949459663	0.4451370770507563	0.226531143098279	Unspecific	0.05843044486524099	-0.0386972162069139	0.2662026927807118	0.008233023535471482	Specific	0.08246141429328606	-0.017039898978176288	0.2335482751614687	-0.05782598561896427	Specific
		3006	14.0	Agilent/Bruker	Q surf	28/10/2021		sub-300601	ses-1	Wistar	Female	214.0			11:06	11:26		Map shim			E4	TurboRare	T2w	E7	1			37.8	55				51.263600745000005	31.96162353	0.0190853947119202	0.0682349703885813	55.0	0.3878269523731075	0.4544826159754632	0.37916959510282844	-0.04136099592624706	Specific	0.34994031097416356	0.39553381811592425	0.3527464007646629	-0.011145489446225636	Specific	0.3885332921663366	0.4416510387107851	0.3756024054879724	-0.05471679476212076	Specific	0.39646562799667423	0.3557563681460342	0.39059613274505556	0.039188822911489514	Specific	0.4011399699137974	0.3346415619869962	0.3617437145759774	-0.012124065372870672	Specific
		3006	14.0	Agilent/Bruker	Q surf	28/10/2021		sub-300602	ses-1	Wistar	Male	281.0			12:33	12:52		Map shim			E3	TurboRare	T2w	E5	1			37.8	42				37.78030255	30.616329455	0.0195252317384996	0.0708652004835102	42.0	0.24072734941221408	0.44066487256683606	0.5724379120420791	-0.09920420240066972	Specific	0.2604421525118817	0.3806325363895632	0.5202717413057315	-0.07235940049613215	Specific	0.24788467360317176	0.4397649838705156	0.569159898821257	-0.09839099386015145	Specific	0.23320850165824392	0.41037205757465356	0.5940682442433718	-0.016262804419996037	Specific	0.24242795333113254	0.46323891886686014	0.5641584152010031	-0.16083277175917163	Specific
		3006	14.0	Agilent/Bruker	Q surf	28/10/2021		sub-300603	ses-1	Wistar	Female	240.0			15:18	15:36		Map shim			E3	TurboRare	T2w	E6	1			37.7	70				40.499804155	27.5060045	0.0207026813727715	0.0817779346914232	70.0	0.37153221510749956	0.27241660660460904	0.023276052875806048	-0.07011033883392256	No	0.2942265852621241	0.25836229219765683	0.056526579571037454	0.03324372372319431	No	0.4117593159063262	0.2747636525404331	0.034309987344454895	-0.0721322687533865	No	0.29157021842118425	0.2707362884853681	0.11993959518133467	-0.024527933292965008	Specific	0.3015068837431137	0.29287118602407913	0.05311231960242356	-0.1284976017847931	Spurious
		3006	14.0	Agilent/Bruker	Q surf	28/10/2021		sub-300604	ses-1	Wistar	Female	231.0			16:39	16:54		Map shim			E4	TurboRare	T2w	E7	1			37.9	56				36.128656500000005	29.052891925	0.0222637698807488	0.0661178771830822	56.0	0.20269490353694744	0.21227182359335883	0.11279247993652283	-0.08703287078475551	Specific	0.0879110410635987	0.15959489089663065	-0.029735066740152187	0.10541331678444751	Spurious	0.17019367245687175	0.18386923269945393	0.11882626424745137	-0.06089835066357154	Specific	0.16833628766577127	0.26375826411601805	0.1811075115692209	0.06588449081862541	Specific	0.13764802963531414	0.16340201407082253	0.09736218171294399	-0.07113807024705247	No
		3006	14.0	Agilent/Bruker	Q surf	11/4/2021		sub-300605	ses-1	Wistar	Female	231.0			10:55	11:19		Map shim			E3	TurboRare	T2w	E6	1			37.7	45				41.24830769	34.831012615	0.0218365132776078	0.0689727944269725	45.0	0.25015592273550025	0.42392115559165466	0.18294302759830827	-0.2272766421968961	Specific	0.17253700504897118	0.28766413162855986	0.08125523759390169	-0.1297383735451415	Spurious	0.2519452740787665	0.4245538477886793	0.17632618997092925	-0.21984763250530007	Specific	0.26347044044955237	0.4563428171622786	0.21618605739265054	-0.13880595550400085	Specific	0.2438719001813505	0.41549354410508876	0.14583927147941753	-0.21492044738296998	Specific
		3006	14.0	Agilent/Bruker	Q surf	11/4/2021		sub-300606	ses-1	Wistar	Male	323.0			12:24	12:44		Map shim			E4	TurboRare	T2w	E7	1			37.7	53				30.831157955	30.788374785	0.0221888532376802	0.0643630065962496	53.0	0.19024376451746808	0.40473613373157397	0.25432309143354553	-0.01678346843450568	Specific	0.1897581651573649	0.40484000940805304	0.26050023749076406	-0.015415981657784161	Specific	0.17746008492654508	0.14766442072039226	0.1351410704506557	0.07895819207102128	Specific	0.10327890757009131	0.4280433479319806	0.3508870265549367	0.08826034227412244	Specific	0.13163138154318324	0.5034269285861465	0.33528876352408227	-0.03775439260665017	Specific
		3006	14.0	Agilent/Bruker	Q surf	11/11/2021		sub-300607	ses-1	Wistar	Male	336.0			9:28	9:50		Map shim			E3	TurboRare	T2w	E7	1			37.3	60				41.544278365	24.00361868	0.0323893303427087	0.138389774043116	60.0	0.0768056132778493	0.36973152239829654	0.34378055999340545	-0.19777638825022553	Specific	0.12291576061445188	0.37512240079573217	0.3157630149636922	-0.1247520740470368	Specific	0.1013760800286183	0.3071305655293353	0.32818269373267245	-0.18324670816454455	Specific	0.09790775718024083	0.47733934898915903	0.4749665371531538	0.09831439634136606	Specific	0.08352414712293132	0.5509026953304778	0.5075227424560561	0.11176162413287109	Unspecific
yes	epi2anat	3006	14.0	Agilent/Bruker	Q surf	11/11/2021		sub-300608	ses-1	Wistar	Male	358.0			10:58	11:11		Map shim			E3	TurboRare	T2w	E6	1			37.5	50				23.03404053	21.68953208	0.0262610791803514	0.0937921939198585	50.0	0.040949620509008564	0.35990179998422506	-0.03577815712343836	-0.03546504563404335	No	-0.01074490804394378	0.2792490502794567	-0.03367047518219103	-0.0021895004372591287	No	0.1546267438182186	0.31223867770943864	-0.054286903595973074	-0.09759811956686816	No	0.02820744411825748	0.17776008439050908	0.015308265375501546	0.10108988655355036	Spurious	0.024142487206851984	0.16935803164613822	-0.005375834738410022	0.05815857055451102	No
		3006	14.0	Agilent/Bruker	Q surf	11/11/2021		sub-300609	ses-1	Wistar	Male	348.0			12:15	12:32		Map shim			E3	TurboRare	T2w	E6	1			37.9	65				30.214216525	31.53200516	0.0241637657759519	0.0717669282449215	65.0	0.3006450400377389	0.3763715590230827	0.3836859774608509	-0.04865716438178472	Specific	0.27654050664503416	0.3735050275011487	0.28430311604902603	0.00438952799564885	Specific	0.31085475412551317	0.33270529873968585	0.3560355892024714	-0.1345711202715415	Specific	0.34604752803719485	0.19791880436514145	0.20962937173566587	-0.08368724303072436	Specific	0.3442344656723727	0.21592446930753997	0.21520172041183427	-0.12042372991394343	Specific
		3007	9.4	Bruker	Volume transmit/surface receiver (RF RES 400H 112/086 QSN TO AD / RF ARR 400 1H R.BR LIN RO AD)	11.10.2021		sub-300700	ses-1	Wistar	Male	328.0	2.0		10:10:00 AM	10:21:00 AM		Mapshim	4th order	25.4	e5	T2 TurboRare	T2w	e6					53/58/56	466/477/480			29.065688280000003	19.484525175	0.0209540069625827	0.0570712197420983	53.0	0.016379538451017656	-0.15838490285792967	0.34723949551727834	0.10384743088118391	Unspecific	0.020409694837594902	-0.13125728679294135	0.33553157418515106	0.11532733570816942	Unspecific	0.012269837975942352	-0.15801914742816822	0.34586667569897905	0.10377852266149928	Unspecific	0.24901519338917244	-0.22300891126180483	0.5799364904079151	0.0013287566579327338	Specific	0.3061518245129325	-0.22340786504844062	0.6458708465787124	-0.0838051492112079	Specific
		3007	9.4	Bruker	Volume transmit/surface receiver	11.10.2021		sub-300701	ses-1	Wistar	Male	300.0	2.0		11:56:00 AM	12:10:00 PM		Mapshim	4th order	52.8	e5	T2 TurboRare	T2w	e8				36/36.2/36.4	71/71/75	268/281/295			23.979837075	14.112458245	0.0249292815729276	0.0631880539744904	71.0	0.0979426078057273	0.3265085281942954	0.29285600797263495	0.03254643915859853	Specific	0.08314602567749535	0.3214540562473338	0.19497255195030944	-0.0012624728739334054	Specific	0.09586296851632123	0.3036302789248694	0.2946563032854708	0.04203474694474479	Specific	0.09869724006578508	0.670669134014157	0.23888727827741935	-0.09659835344066339	Specific	0.09104983815991091	0.679853427696215	0.21457314400318367	-0.12044004088624319	Specific
		3007	9.4	Bruker	Volume transmit/surface receiver	21.10.2021		sub-300702	ses-1	Wistar	Male	412.0	2.0		10:31:00 AM	10:46:00 AM		Mapshim	4th order	33.3	e6	T2 TurboRare	T2w	e10				36.5/36.7/37.1	79/80/82	283/292/306			30.20204742	17.07523454	0.0158477430935126	0.0450865822783219	79.0	0.2656856474597879	0.08936052129229974	0.48499370357222377	0.18451449418124338	Unspecific	0.1957679245163515	0.04214663167355702	0.44706646547175566	0.1447369238627939	Unspecific	0.2656856474597879	0.08936052129229974	0.48499370357222377	0.18451449418124338	Unspecific	0.2099221029956435	0.010483901709972189	0.4677674842390391	0.11611551602124724	Unspecific	0.20729907642169537	0.011176389843268983	0.43796843972968097	0.0499492224079441	Specific
		3007	9.4	Bruker	Volume transmit/surface receiver	12.10.2021		sub-300703	ses-1	Wistar	Male	314.0	2.0		10:12:00 AM	10:31:00 AM		Mapshim	4th order	31.0	e9	T2 TurboRare	T2w	e12				35.3/35.6/36.0	59/59/63	250/267/278			28.447075115	15.59808676	0.0209533561852457	0.0655362692541315	59.0	0.06630854968398261	0.24222260690325614	0.3092341014070182	0.03364298198136292	Specific	0.04872652601938775	0.22021480386952189	0.21489430250386174	0.03653744182073864	Specific	0.06801071195489243	0.24882279178224054	0.3021642377714927	0.03261822050943807	Specific	0.057157332584167136	0.7564559410781085	0.30799365116393174	0.01080267513297214	Specific	0.0662280891017682	0.8341792670959721	0.2565482313839281	-0.03722484410155656	Specific
		3007	9.4	Bruker	Volume transmit/surface receiver	12.10.2021		sub-300704	ses-1	Wistar	Male	322.0	2.0		2:47:00 PM	2:57:00 AM		Mapshim	4th order	37.2	e5	T2 TurboRare	T2w	e7				35.3/35.6/35.9	74/82/81	286/298/310			32.948247395	16.88593832	0.0166229569074865	0.046658394918999	74.0	0.11309638767258369	0.3036647957629151	0.09477855984695639	0.12810528354212317	Spurious	0.07383646411780906	0.2348461697808388	0.04300358586938008	0.12540175239697732	Spurious	0.11309638767258369	0.3036647957629151	0.09477855984695639	0.12810528354212317	Spurious	0.06140085842999759	0.2530933922725756	0.00040660669741700143	0.04232104956525605	No	0.066016387258762	0.21569916948825352	-0.005239708331914668	0.032198952994720725	No
		3007	9.4	Bruker	Volume transmit/surface receiver	12.10.2021		sub-300705	ses-1	Wistar	Female	232.0	2.0		4:10:00 PM	4:20:00 PM		Mapshim	4th order	39.1	e5	T2 TurboRare	T2w	e8				36/36.3/36.7	46/48/46	287/301/312			36.927790765	15.425062905	0.0178398850837667	0.042323250557608	46.0	0.11579097173636954	-0.004395860180895205	0.35238542545295803	-0.035462530402703946	Specific	0.0649908625423291	0.03431374104321256	0.3233137065064508	-0.0016232136290198701	Specific	0.11579097173636954	-0.004395860180895205	0.35238542545295803	-0.035462530402703946	Specific	0.11637212309121817	0.013329326408678352	0.2916807894580532	-0.08054146311044125	Specific	0.11350300404370124	0.007322296495403802	0.28310800493521676	-0.10044845171163298	Specific
		3007	9.4	Bruker	Volume transmit/surface receiver	12.10.2021		sub-300706	ses-1	Wistar	Female	202.0	2.0		5:34:00 PM	5:45:00 PM		Mapshim	4th order	43.0	e5	T2 TurboRare	T2w	e8				36.5/36.8/37.1	34/34/35	267/280/286			35.779896609999994	20.48877396	0.0194983864182228	0.0582169951759987	34.0	0.05199510246864268	0.1333898270602951	0.1791406311853576	0.05299861245696554	Specific	0.04591927580989248	0.06904640686218659	0.09929598425649519	0.031012550603434087	No	0.02918384924786021	0.12725426675837168	0.16995409517443355	0.03232561176423817	Specific	0.03131353547638594	0.165773013844416	0.11828743806111063	0.00103700940245202	Specific	0.02253944181702345	0.1776530160078268	0.09009831455203499	-0.013822889114938326	No
		3007	9.4	Bruker	Volume transmit/surface receiver	13.10.2021		sub-300707	ses-1	Wistar	Female	204.0	2.0		9:43:00 AM	9:54:00 AM		Mapshim	4th order	52.8	e5	T2 TurboRare	T2w	e7				35.9/36.2/36.5	35/30/31	261/301/319			31.5020188	18.035877415	0.0206379495605263	0.0532680221261775	35.0	0.06948131870147749	0.25973202590298716	0.3976703974706834	0.1934406213639458	Unspecific	0.014261410261372441	0.22327966608278008	0.3211410543697284	0.14265102666389368	Unspecific	0.06837498674986706	0.26206714326791214	0.3994223041390871	0.19066212371420366	Unspecific	0.09666580325819811	0.30530025386112364	0.40827292239697993	0.13613547786059021	Unspecific	0.08493989624942072	0.2907540886482981	0.3446211042050375	0.06823343109249234	Specific
		3007	9.4	Bruker	Volume transmit/surface receiver	13.10.2021		sub-300708	ses-1	Wistar	Female	216.0	2.0		11:12:00 AM	11:21:00 AM		Mapshim	4th order	54.8	e6	T2 TurboRare	T2w	e9				35.6/35.8/36.1	42/51/41	270/280/289			28.646298715	16.92918093	0.0193325007767486	0.0516280649724773	42.0	0.028821147839221167	0.03260906571054117	0.016606325583917596	-0.0175935364682531	No	-0.016298923965221014	0.0933739106357833	0.043301468310319044	-0.011558822370861801	No	0.029985407057087857	0.032939240893058705	0.015361545726760375	-0.014691116425998189	No	0.03770581561604495	0.12530629665085463	-0.018960111754051618	-0.0002253294804967601	No	0.030653659237918837	0.11092797851526574	-0.05273252106116945	-0.011091517840734434	No
		3007	9.4	Bruker	Volume transmit/surface receiver	13.10.2021		sub-300709	ses-1	Wistar	Female	230.0	2.0		12:40:00 PM	12:49:00 PM		Mapshim	4th order	41.1	e5	T2 TurboRare	T2w	e6				36.7/36.8/37.0	56/60/55	312/317/321			31.31223157	16.403940465	0.0240793192246526	0.0630607491470306	56.0	0.1502203444849768	0.00623989346030293	0.353372382579236	0.1312337642518234	Unspecific	0.0660593248926747	0.020194858274143395	0.25731880282004177	0.13018014674775766	Unspecific	0.14571021503688786	0.015216348768864496	0.3342863502196243	0.1313870304169031	Unspecific	0.08688275930356916	-0.021336064102002766	0.2574904384355263	0.029244333886601276	Specific	0.08164363773015974	-0.02960964965120684	0.20539374720134781	-0.02282128595305863	Specific
		3008	9.4	Varian	Helmholtz volume coil (transmission); single loop surface coil (receive)	11/19/2021		sub-300800	ses-1	Wistar	Male	334.6	2.0		9:37	9:53	Fixation by the ears had to be done under 3% iso, as the animal otherwise woke up. Iso to 3% at 9:44. Iso 2% at 9:48. Iso 0.4% at 10:16. Dexmedetomidine (bolus 0.025mg/kg, infusion 0.05mg/kg/h).	Fastmap (rectangular voxel)	1st	22.57		fsems	T2w	rat5005_1_4_03_MR1_rsfMRI.nii.gz	rat5005_1_4_03_MR1_rsfMRI_reverse.nii.gz (50 images with reverse phase encoding)	40	Slices around ear cavities largely distorted. We should maybe have chosen the reverse phase direction. TR=1s																																			
		3008	9.4	Varian	Helmholtz volume coil (transmission); single loop surface coil (receive)	11/19/2021		sub-300801	ses-1	Wistar	Male	305.6	2.0		12:09	12:30	Fixation by the ears had to be done under 3% iso, as the animal otherwise woke up. Iso to 3% at 12:15. Iso to 2% 12:25. Iso 0.4% at 12:50. Dexmedetomidine (bolus 0.025mg/kg, infusion 0.05mg/kg/h).	Fastmap (rectangular voxel)	1st	22.86		fsems	T2w	rat5005_1_4_04_MR1_rsfMRI.nii.gz	rat5005_1_4_04_MR1_rsfMRI_reverse.nii.gz (50 images with reverse phase encoding)	42	Slices around ear cavities largely distorted. We should maybe have chosen the reverse phase direction. TR=1s																																			
		3008	9.4	Varian	Helmholtz volume coil (transmission); single loop surface coil (receive)	11/19/2021		sub-300802	ses-1	Wistar	Male	330.0	2.0		14:38	14:57	Fixation by the ears had to be done under 3% iso, as the animal otherwise woke up. Iso to 3% at 14:47. Iso to 2% at 14:51. Iso 0.4% at 15:13. Dexmedetomidine (bolus 0.025mg/kg, infusion 0.05mg/kg/h).	Fastmap (rectangular voxel)	1st	18.35		fsems	T2w	rat5005_1_4_05_MR1_rsfMRI.nii.gz	rat5005_1_4_05_MR1_rsfMRI_reverse.nii.gz (50 images with reverse phase encoding)	41	Slices around ear cavities largely distorted. We should maybe have chosen the reverse phase direction. TR=1s																																			
