exclude	exclude_reason	DatasetID	Field_strength	Vendor	Coil	Date	Comment	SubjID	SessID	Strain	Sex	Weight	Age	Comment.1	Induction_time	Bolus_time	Deviation	Shimming_protocol	Shimming_order	Linewidth	Anat_ScanID	Anat_Sequence	Anat_Contrast	Func_ScanID	Func_run	Func_time	Note any deviation from functional protocol (e.g. FOV), or imaging artifacts -Joanes Grandjean Func_deviation	Temperature	Breathing	Heart	Other	Comment.2	Breathing_onset	Temperature_onset	MFW	maxFW	tsnr.S1	tsnr.str	aromas_CPu_CPu	aromas_MOp_MOp	aromas_S1bf_S1bf	aromas_S1bf_ACA	aromas_S1bf_cat	aromal_CPu_CPu	aromal_MOp_MOp	aromal_S1bf_S1bf	aromal_S1bf_ACA	aromal_S1bf_cat	aromasr_CPu_CPu	aromasr_MOp_MOp	aromasr_S1bf_S1bf	aromasr_S1bf_ACA	aromasr_S1bf_cat	WMCSFs_CPu_CPu	WMCSFs_MOp_MOp	WMCSFs_S1bf_S1bf	WMCSFs_S1bf_ACA	WMCSFs_S1bf_cat	GSRs_CPu_CPu	GSRs_MOp_MOp	GSRs_S1bf_S1bf	GSRs_S1bf_ACA	GSRs_S1bf_cat
		3004	9.4	Bruker	2 cm surface coil	10/4/2021	R-surface / T-volume	sub-300404	ses-1	F344	Female	159.0	3.0	vendor: Charles River	14:07	14:19	initiation: 4% ISO in 100 ml/min O2 and 500 ml/min air; animal positioning under 1.5% ISO, scanning under med + 0.4% Iso, both with 100 ml/min O2, 500 ml/min air	MAPSHIM	2nd		5	TurboRARE	T2w	9	1		FOV larger than protocol	36.9/37.1/37.4	35/36/37			Paravision 5.1	35.0	36.9	0.02687417847666641	0.107278812155383	60.529964435000004	25.66928478	0.0054110640827464	0.0647469283017819	-0.0606358663568789	0.0031178320096092	No	0.0489572274190574	0.0790799318586349	-0.1168738281978031	-0.0051612569285235	Spurious	0.0362510935410942	0.0765156179015443	-0.0894005278738402	0.0212801295948962	No	0.003921359088204	0.0934825901228933	-0.0336203565183678	-0.0547526609649684	No	0.0053545819988681	0.1059261345835242	-0.0337469053663021	-0.0671200736288919	No
		3004	9.4	Bruker	2 cm surface coil	10/5/2021	R-surface / T-volume	sub-300405	ses-1	F344	Female	168.0	3.0	vendor: Charles River	8:46	9:00	initiation: 4% ISO in O2; animal positioning under 1.5% ISO, scanning under med + 0.4% Iso, both with 100 ml/min O2, 500 ml/min air	MAPSHIM	2nd		8	TurboRARE	T2w	12	1		FOV larger than protocol	36.8/36.8/37.4	61/53/60			Paravision 5.1	61.0	36.8	0.02196852709833917	0.0709188282763607	72.677771265	27.26672586	0.2608850371525257	0.1780335024581888	-0.0463394889872522	0.0223360965655628	No	0.1031353046008857	0.1353552886827679	0.0405082464146242	-0.0014792936553892	No	0.2754567607764818	0.1552431961986366	-0.0772439134606869	0.0313956904162951	No	0.2561621574875251	0.2941221181775728	0.1019741474035687	0.0295538440531552	Specific	0.2540118496135319	0.2982724500444408	0.0865841918615099	-0.0079701005440317	No
		3004	9.4	Bruker	2 cm surface coil	10/5/2021	R-surface / T-volume	sub-300406	ses-1	F344	Female	154.0	3.0	vendor: Charles River	10:04	10:18	initiation: 4% ISO in O2; animal positioning under 1.5% ISO, scanning under med + 0.4% Iso, both with 100 ml/min O2, 500 ml/min air	MAPSHIM	2nd		4	TurboRARE	T2w	8	1		FOV larger than protocol	36.7/36.8/37.5	56/56/61			Paravision 5.1	56.0	36.7	0.023119666227049317	0.0866957201155452	71.97867737	28.437214085	0.1723470618195895	0.1444085480834061	0.2297862001212833	-0.0819300996683223	Specific	0.1460362947803926	0.1601720652827453	0.1842366508109129	-0.0722291846031044	Specific	0.1820481324250483	0.1421791639925801	0.1851187838011795	-0.085653958299481	Specific	0.1674481463113785	0.2003780634195158	0.1688631387482357	-0.0611476338100553	Specific	0.1663613012221736	0.2137737472475178	0.1527352740301305	-0.1232279651661061	Specific
		3004	9.4	Bruker	2 cm surface coil	10/5/2021	R-surface / T-volume	sub-300407	ses-1	F344	Female	162.0	3.0	vendor: Charles River	11:24	11:39	initiation: 4% ISO in O2; animal positioning under 1.5% ISO, scanning under med + 0.4% Iso, both with 100 ml/min O2, 500 ml/min air	MAPSHIM	2nd		8	TurboRARE	T2w	12	1		FOV larger than protocol	36.8/37.0/na	31/34/na			Paravision 5.1	31.0	36.8	0.016008183059667943	0.0566519147024938	66.36962711	25.33429684	0.1406741949618324	0.0945833131769746	0.1617947909310709	0.0560486872497513	Specific	0.1321428973286511	0.0727173018606988	0.1095621646642181	0.0351990306121638	Specific	0.1468350818307923	0.0896496912881096	0.1674101504752486	0.05538803132979	Specific	0.0869240673960777	0.0939328051587861	0.2078639900554305	0.0905600377936273	Specific	0.0715856277803817	0.0781663591459903	0.1971051244313358	0.0644804130591382	Specific
		3004	9.4	Bruker	2 cm surface coil	10/12/2021	R-surface / T-volume	sub-300408	ses-1	F344	Female	165.0	3.0	vendor: Charles River	8:52	9:04	initiation: 4% ISO in O2; animal positioning under 2% ISO, scanning under med + 0.4% Iso, both with 100 ml/min O2, 500 ml/min air	MAPSHIM	2nd		10	TurboRARE	T2w	12	1		FOV larger than protocol	37.0/37.1/37.3	48/48/48			Paravision 5.1	48.0	37.0	0.01733949003027729	0.0655274097095691	64.12964111	20.43318554	0.2898936975508612	0.0256902854994115	0.0238766479647493	-0.0102012538281428	No	0.2018515743083871	0.0133089753922162	0.1238107123395238	-0.0187070087096389	Specific	0.2899905097835933	0.031821646942806	0.0463603969827329	-0.0197882991666255	No	0.2504736835205769	0.0594868480821193	0.0181079808389435	0.0334498400110655	No	0.2501033518203596	0.051614540192787	0.019391832676031	0.0298713520864163	No
		3004	9.4	Bruker	2 cm surface coil	10/12/2021	R-surface / T-volume	sub-300409	ses-1	F344	Female	166.0	3.0	vendor: Charles River	10:30	10:48	initiation: 4% ISO in O2; animal positioning under 1.5% ISO, scanning under med + 0.4% Iso, both with 100 ml/min O2, 500 ml/min air	MAPSHIM	2nd		7	TurboRARE	T2w	13	1		FOV larger than protocol	36.8/36.8/37.2	48/49/53			Paravision 5.1	48.0	36.8	0.02250009455869467	0.0912832561041564	74.240498865	29.84638966	0.0620883325998423	0.2505223269874323	0.0813724206528186	0.0223847339898667	No	-0.0010900031835546	0.2004586870967898	0.0736020741769981	0.0253426372419734	No	0.0699169510256751	0.2391012132708631	0.1017252270664547	0.0259500896615288	Specific	0.0939920390354577	0.2720479888814142	0.1177114339183747	0.0342610527074969	Specific	0.0867466969926457	0.2755816277546682	0.0960401850012621	0.0259092919317455	No
		3005	17.2	Bruker	surface TX/RX	10/26/2021		sub-300500	ses-1	Wistar	Female	215.0			15:38	15:45		MapShim	3rd		E12	turboRARE	T2w	E15				36.4	38				38.0	36.4	0.017240522274508095	0.0385352907771919	52.33321485	20.858924105	0.4088921280421103	0.188481121391429	0.5334786970227796	0.2683426089357097	Unspecific	0.3378394685400488	0.1960994032861973	0.4395260989421852	0.200982355050193	Unspecific	0.4088921280421103	0.188481121391429	0.5334786970227796	0.2683426089357097	Unspecific	0.3863150401966307	0.215490322518062	0.5423936510642242	0.3265641521082079	Unspecific	0.3967162475161317	0.2083438234076587	0.4960122076348971	0.2381063949181803	Unspecific
		3005	17.2	Bruker	surface TX/RX	10/27/2021		sub-300501	ses-1	Wistar	Male	265.0			9:15	9:22		MapShim	3rd		E7	turboRARE	T2w	E14				36.8	68				68.0	36.8	0.013856866590615602	0.0334795881465958	58.171173835000005	23.8268112	0.3855691461338643	0.1867554043215478	0.5402257668704832	-0.1960341670347545	Specific	0.3371527862591278	0.139940937117221	0.4097719904695941	-0.1581112942264725	Specific	0.3855691461338643	0.1867554043215478	0.5402257668704832	-0.1960341670347545	Specific	0.3889529278954654	0.1875394644654956	0.686342723408661	0.2366517143433801	Unspecific	0.3848873288513176	0.143685462704649	0.6294581424964415	0.0660864423950457	Specific
		3005	17.2	Bruker	surface TX/RX	10/27/2021		sub-300502	ses-1	Wistar	Male	270.0			10:35	10:42		MapShim	3rd		E8	turboRARE	T2w	E12				36.8	68				68.0	36.8	0.014578242255092416	0.0373240203638841	59.00801542	21.36031304	0.1015337651315365	0.4221926183473533	0.2528379463756793	0.003633481268565	Specific	0.0956660513945263	0.3689918511780902	0.2135097303764083	-0.0261781494193605	Specific	0.1015337651315365	0.4221926183473533	0.2528379463756793	0.003633481268565	Specific	0.080933731814425	0.3873490023951907	0.2494423721049331	-0.0563426870566911	Specific	0.0839667787662721	0.398535922767249	0.2310312894812291	-0.0766401399729688	Specific
		3005	17.2	Bruker	surface TX/RX	10/27/2021		sub-300503	ses-1	Wistar	Male	270.0			11:55	12:01		MapShim	3rd		E6	turboRARE	T2w	E10				36.8	70				70.0	36.8	0.01428166872490468	0.0374618748128283	68.70828977000001	32.97497219	0.3190890452824714	0.1065330539699077	0.3567491896278273	-0.0563948673039318	Specific	0.3133516702258455	0.1199713620747452	0.2888395639398984	-0.012876060011856	Specific	0.3190890452824714	0.1065330539699077	0.3567491896278273	-0.0563948673039318	Specific	0.2899673654367959	0.0727840298420878	0.3399595249830189	-0.1267326552474096	Specific	0.2634405747809162	0.0457177101614649	0.3131061682398453	-0.1746527825075061	Specific
		3005	17.2	Bruker	surface TX/RX	10/27/2021		sub-300504	ses-1	Wistar	Male	255.0			13:25	13:31		MapShim	3rd		E6	turboRARE	T2w	E10				37	63				63.0	37.0	0.013716925493179105	0.0323261859993073	61.201216175	23.54792775	0.2728475971553007	0.0177518487221002	0.4425347619746452	0.1830899054445376	Unspecific	0.2632505144384621	0.007397429002985	0.3910375644643019	0.1630006349192495	Unspecific	0.2728475971553007	0.0177518487221002	0.4425347619746452	0.1830899054445376	Unspecific	0.2958755134014224	-0.0035643921053063	0.3947132890945391	0.0042769774744813	Specific	0.2941257289100707	-0.0039716118975853	0.3637287126033596	-0.0899704677994092	Specific
		3005	17.2	Bruker	surface TX/RX	10/27/2021		sub-300505	ses-1	Wistar	Male	260.0			14:35	14:42		MapShim	3rd	62.0	E8	turboRARE	T2w	E11				36.9	72				72.0	36.9	0.01706923158753948	0.0411476133346282	57.900383585	14.588136405	0.1153989874744851	0.0572996381577814	0.3249286664191284	0.1770434088238101	Unspecific	0.106365657194255	0.070666298390371	0.2425805621804591	0.0902523737324355	Specific	0.1153989874744851	0.0572996381577814	0.3249286664191284	0.1770434088238101	Unspecific	0.0608823723157846	0.1576321092107664	0.3037105703235999	0.1338133270092818	Unspecific	0.0623022890471876	0.1517712738131777	0.2281916667342363	0.0742807690747933	Specific
		3005	17.2	Bruker	surface TX/RX	10/28/2021		sub-300506	ses-1	Wistar	Female	215.0			10:00	10:10		MapShim	3rd	70.0	E8	turboRARE	T2w	E14				36.6	46				46.0	36.6	0.014647088314576746	0.0356196248521614	61.54496419	17.7019346	0.1694342499006787	0.1763820979850826	0.4568400321430234	0.1672827305774627	Unspecific	0.1699642339760604	0.121570429029242	0.3887150712176066	0.1539498510345201	Unspecific	0.1694342499006787	0.1763820979850826	0.4568400321430234	0.1672827305774627	Unspecific	0.1739667824421366	0.2376379855884854	0.3817505603634855	-0.005345377807308	Specific	0.1762586811743715	0.2325824837082205	0.3540484556127502	-0.078726623402668	Specific
		3005	17.2	Bruker	surface TX/RX	10/28/2021		sub-300507	ses-1	Wistar	Female	230.0			11:21	11:29		MapShim	3rd	40.0	E8	turboRARE	T2w	E12				37	44				44.0	37.0	0.01445973047309387	0.0370299131325277	59.061849385	14.951401985	0.095609559292574	0.2041762607014672	0.3987966559011867	0.1354865586092693	Unspecific	0.1082244525959538	0.1706101969988269	0.2996214160312885	0.1145499121861556	Unspecific	0.095609559292574	0.2041762607014672	0.3987966559011867	0.1354865586092693	Unspecific	0.1004136360208641	0.160021920996494	0.3286202253550364	0.0561285967221338	Specific	0.0940620232686148	0.1731425956332048	0.322477983873394	-0.0088757626997859	Specific
		3005	17.2	Bruker	surface TX/RX	10/28/2021		sub-300508	ses-1	Wistar	Female	235.0			13:05	13:12		MapShim	3rd	70.0	E14	turboRARE	T2w	E13				36	38				38.0	36.0	0.01574190653715328	0.0421116267260998	56.658291765	21.34505504	0.1434674587611019	0.2399408908752638	0.3863644872148064	0.0673834220207229	Specific	0.1646329371535612	0.1889018240673519	0.329287264194247	0.0449507370920033	Specific	0.1434674587611019	0.2399408908752638	0.3863644872148064	0.0673834220207229	Specific	0.0752083589896498	0.2439674228704768	0.2997022376237304	-0.039254398674472	Specific	0.0537430272749389	0.1927337517622631	0.1661957147801273	0.0096367110978025	Specific
		3005	17.2	Bruker	surface TX/RX	10/26/2021		sub-300509	ses-1	Wistar	Female	220.0			14:20	14:30		MapShim	3rd		E9	turboRARE	T2w	E12				36.4	38				38.0	36.4	0.015417527177043614	0.0366698850071852	49.54652342	14.382421245	0.1484396274639518	0.156098314594042	0.3601587691662072	0.1259917110222591	Unspecific	0.1377499577377283	0.159126017883906	0.3307822857101949	0.104015614315581	Unspecific	0.1484396274639518	0.156098314594042	0.3601587691662072	0.1259917110222591	Unspecific	0.1174693868451989	0.1370878236955958	0.3666156746884396	0.0242484430116993	Specific	0.1130486510698336	0.1276515206527756	0.3306245234737313	-0.0378683677684049	Specific
		3006	14.0	Agilent/Bruker	Q surf	28/10/2021		sub-300600	ses-1	Wistar	Female	216.0			9:22	9:57		Map shim			E9	TurboRare	T2w	E12	1			37.7	63				63.0	37.7	0.019959115918207225	0.0656513130878001	37.95259873	28.125860335	0.0504766908355429	0.2394399106360474	0.2255414521785795	0.1169936654646346	Unspecific	0.0966671724658745	0.2053187337772126	0.2186490316360022	0.1240007068343984	Unspecific	0.0257695190367622	0.2222460681704814	0.2371670971618261	0.1070367360726719	Unspecific	0.0300080484702676	0.2115276332548402	0.1072645273211808	0.0768520231632562	Specific	0.0603111984134846	0.1844783350056476	0.0651375547567443	0.0258270967743738	No
		3006	14.0	Agilent/Bruker	Q surf	28/10/2021		sub-300601	ses-1	Wistar	Female	214.0			11:06	11:26		Map shim			E4	TurboRare	T2w	E7	1			37.8	55				55.0	37.8	0.01901671698577286	0.0708433336794331	49.88841769	31.1965251	0.3742344420057147	0.4504419820044474	0.3576059327550802	-0.0053262811234098	Specific	0.3372907679622057	0.4110579347662904	0.3354533014976866	0.0197836508865674	Specific	0.3666012795649926	0.4484982876810682	0.360320111351795	0.0166183960741156	Specific	0.3809051338104257	0.3492258637245466	0.3815287513800712	0.0828813763689535	Specific	0.393072833327986	0.3308508459082087	0.3599316813596663	0.0581402543263505	Specific
		3006	14.0	Agilent/Bruker	Q surf	28/10/2021		sub-300602	ses-1	Wistar	Male	281.0			12:33	12:52		Map shim			E3	TurboRare	T2w	E5	1			37.8	42				42.0	37.8	0.020253835957240316	0.059768715432224	36.54078586	29.87800388	0.1887789385811666	0.4300465244311939	0.5716835648291012	-0.1100931636145911	Specific	0.2143647899810834	0.3897011319885126	0.5173700259901708	-0.0791396400140939	Specific	0.1922242341465855	0.4268501181144294	0.5729062217140103	-0.0878981319255983	Specific	0.2088680869792485	0.4058204555355726	0.6156885346375929	-0.047293761934314	Specific	0.2084169672000303	0.4185418894138869	0.5815678313529562	-0.1919370050147295	Specific
		3006	14.0	Agilent/Bruker	Q surf	28/10/2021		sub-300603	ses-1	Wistar	Female	240.0			15:18	15:36		Map shim			E3	TurboRare	T2w	E6	1			37.7	70				70.0	37.7	0.021330515984652965	0.0955350451106489	42.03675486	27.125866455	0.3614518230223627	0.2617709502097569	0.0926671696943904	-0.0705679287110364	No	0.2881381542569978	0.312800534643407	0.0524984244843445	0.0082725637765223	No	0.3295274804492243	0.2357893384666397	0.0514881786149162	-0.0547371316386927	No	0.3716518597008339	0.2386233079684626	0.1029906122305547	0.0439818693989029	Specific	0.3593349161873207	0.3009186120916557	0.026760863915121	-0.082392061206478	No
		3006	14.0	Agilent/Bruker	Q surf	28/10/2021		sub-300604	ses-1	Wistar	Female	231.0			16:39	16:54		Map shim			E4	TurboRare	T2w	E7	1			37.9	56				56.0	37.9	0.022157570839957764	0.0704748399279377	35.768237830000004	28.35346156	0.2388206155796361	0.1586896440965552	0.0702804923432599	-0.0815918232624726	No	0.1073619528213719	0.1461295081401882	-0.076112419511095	0.1265945005004979	Spurious	0.2616843240818205	0.173370268088336	0.092857964280298	-0.0789065124824514	No	0.2296446385645084	0.2913388647010115	0.1663385417096544	0.0922710372377373	Specific	0.2074630730117179	0.1652986596944925	0.0808344201950591	-0.0629533726166618	No
		3006	14.0	Agilent/Bruker	Q surf	11/4/2021		sub-300605	ses-1	Wistar	Female	231.0			10:55	11:19		Map shim			E3	TurboRare	T2w	E6	1			37.7	45				45.0	37.7	0.021906900623781388	0.0707998204728087	40.275552235	35.02916947	0.2560917846412019	0.430047182605551	0.1926450080185308	-0.2136825702303995	Specific	0.1865705050125373	0.2962423890545613	0.0883587559424191	-0.111725939443683	Spurious	0.2733092201645475	0.4308694036276646	0.1669972101050284	-0.2049605720613975	Specific	0.2733373604079516	0.4023704339117226	0.1830879208443919	-0.1502122496063098	Specific	0.2594707582948871	0.3525334901992582	0.1136100037828982	-0.2284717248911941	Specific
		3006	14.0	Agilent/Bruker	Q surf	11/4/2021		sub-300606	ses-1	Wistar	Male	323.0			12:24	12:44		Map shim			E4	TurboRare	T2w	E7	1			37.7	53				53.0	37.7	0.02194925712295022	0.070792965826817	31.790267330000002	31.01865252	0.221998064857478	0.1292496650028191	0.1328215655397768	0.1534673707278812	Unspecific	0.2130894822023599	0.1409713296511844	0.1247070100842244	0.154295480776478	Unspecific	0.2189509061924149	0.039460933492879	0.1376860920818371	0.1062623961116835	Unspecific	0.1229202002671146	0.3919883065422948	0.3459409823981377	0.1422296627091132	Unspecific	0.1482376874711047	0.4925167271959026	0.3338288071555443	0.0278151195637458	Specific
		3006	14.0	Agilent/Bruker	Q surf	11/11/2021		sub-300607	ses-1	Wistar	Male	336.0			9:28	9:50		Map shim			E3	TurboRare	T2w	E7	1			37.3	60				60.0	37.3	0.01940660155925211	0.0679138821296629	47.261850179999996	31.128673325	0.2969913111691405	0.326028649788492	0.3386217230062459	0.0338052316728382	Specific	0.3096792699523427	0.3171617124525542	0.315346092703141	0.0853433405329481	Specific	0.3193689334483114	0.3353853283364247	0.3485540331111357	0.0187516172565538	Specific	0.2970105238842654	0.079110480881842	0.2417491179091248	-0.050370320303316	Specific	0.3363028046477517	0.0380957543969939	0.2254025306740043	-0.1209439293487928	Specific
		3006	14.0	Agilent/Bruker	Q surf	11/11/2021		sub-300608	ses-1	Wistar	Male	358.0			10:58	11:11		Map shim			E3	TurboRare	T2w	E6	1			37.5	50				50.0	37.5	0.024306521048398838	0.0989951976997389	23.059272704999998	23.79234515	0.2413527708572408	0.1740984904917061	-0.2021216354265164	0.1326808925707144	Spurious	0.132760571193557	0.1456118983645521	-0.1959146514026507	0.2290279430407486	Spurious	0.2363368928691245	0.149973067783614	-0.2078443003501059	0.1224760421442476	Spurious	0.1710509629782988	0.3588610114791511	0.1697247984266286	0.5330082707821718	Unspecific	0.1535052176685007	0.3555069221656065	0.1198602513769706	0.4505114706259654	Unspecific
		3006	14.0	Agilent/Bruker	Q surf	11/11/2021		sub-300609	ses-1	Wistar	Male	348.0			12:15	12:32		Map shim			E3	TurboRare	T2w	E6	1			37.9	65				65.0	37.9	0.02471716155423226	0.090072032962383	30.02177426	31.21643505	0.3044042686429938	0.4371535910070651	0.4446756784731391	0.1351054919324104	Unspecific	0.2726726685362133	0.4169399613242996	0.3579244412955061	0.1777541199633998	Unspecific	0.3033775481204563	0.3492603136301818	0.3737626269666216	-0.0717974561849438	Specific	0.3214770722413704	0.1921099148784842	0.2196689467859486	-0.0590660231160737	Specific	0.3174182247249693	0.1922027507549503	0.2358544574699097	-0.0950464522939321	Specific
		3007	9.4	Bruker	Volume transmit/surface receiver (RF RES 400H 112/086 QSN TO AD / RF ARR 400 1H R.BR LIN RO AD)	11.10.2021		sub-300700	ses-1	Wistar	Male	328.0	2.0		10:10:00 AM	10:21:00 AM		Mapshim	4th order	25.4	e5	T2 TurboRare	T2w	e6					53/58/56	466/477/480			53.0		0.021081938065210862	0.0717334626528635	29.21955114	19.43419332	0.027599445236063	-0.1884146824277539	0.2944149171381178	0.1019331179002581	Unspecific	0.025848166645866	-0.1553160653141773	0.31566935279574	0.114079222000666	Unspecific	0.0184292836348088	-0.2006582374636976	0.29263138127886	0.0862611027293194	Specific	0.2773270314869864	-0.2271429030131271	0.569660415721571	-0.0365270951196425	Specific	0.3134913480685713	-0.2325139567996856	0.6451527581651919	-0.1247158999499941	Specific
		3007	9.4	Bruker	Volume transmit/surface receiver	11.10.2021		sub-300701	ses-1	Wistar	Male	300.0	2.0		11:56:00 AM	12:10:00 PM		Mapshim	4th order	52.8	e5	T2 TurboRare	T2w	e8				36/36.2/36.4	71/71/75	268/281/295			71.0	36.0	0.02607601164602327	0.0650351338060766	23.919400099999997	14.519156265	0.1119429177938331	0.1303749382090988	0.2352278707778737	-0.0450680791425675	Specific	0.064038346671209	0.182518309478166	0.1463244391853363	-0.0279365831507146	Specific	0.116100509607555	0.1218643428671616	0.2558855376503594	-0.0272537834027651	Specific	0.1086005363766991	0.3935068044260169	0.2794782857203043	-0.1866595597502691	Specific	0.0998623325725436	0.3928686440496307	0.2641153180829566	-0.1978180737923054	Specific
		3007	9.4	Bruker	Volume transmit/surface receiver	21.10.2021		sub-300702	ses-1	Wistar	Male	412.0	2.0		10:31:00 AM	10:46:00 AM		Mapshim	4th order	33.3	e6	T2 TurboRare	T2w	e10				36.5/36.7/37.1	79/80/82	283/292/306			79.0	36.5	0.015931323016388974	0.0470775873126127	32.07445542	17.427813835	0.2712067203217821	-0.0488789820601158	0.5259006013151636	0.189834354792656	Unspecific	0.1947071302573691	-0.0901898262322433	0.4521420128910012	0.151461189429505	Unspecific	0.2712067203217821	-0.0488789820601158	0.5259006013151636	0.189834354792656	Unspecific	0.2352932158739638	-0.0191998122918775	0.4706895060612329	0.1165976705651693	Unspecific	0.2361175293126329	-0.0084393161699565	0.4526728778544761	0.0522720237034283	Specific
		3007	9.4	Bruker	Volume transmit/surface receiver	12.10.2021		sub-300703	ses-1	Wistar	Male	314.0	2.0		10:12:00 AM	10:31:00 AM		Mapshim	4th order	31.0	e9	T2 TurboRare	T2w	e12				35.3/35.6/36.0	59/59/63	250/267/278			59.0	35.3	0.021433078916289712	0.0795970333184522	29.067405594999997	15.63375	0.0758264439797262	0.2758407244020627	0.3213096013308221	0.047162403518095	Specific	0.0520942665126816	0.2378187196713486	0.2241721932712682	0.0465906621659174	Specific	0.0733375967272108	0.2898434735856151	0.3073256126717868	0.0217850607171398	Specific	0.0520602733039653	0.7561290201812325	0.3487234932429682	0.0213476807151282	Specific	0.0753787867360128	0.8160657299985172	0.3062436925844804	-0.0285844751833949	Specific
		3007	9.4	Bruker	Volume transmit/surface receiver	12.10.2021		sub-300704	ses-1	Wistar	Male	322.0	2.0		2:47:00 PM	2:57:00 AM		Mapshim	4th order	37.2	e5	T2 TurboRare	T2w	e7				35.3/35.6/35.9	74/82/81	286/298/310			74.0	35.3	0.016421726266876626	0.0464118851126066	32.544701205	17.052720815	0.0975400842621639	0.3046918307606852	0.1145783205432475	0.1424850531918503	Unspecific	0.056329098680418	0.2442104765058143	0.0566207960414229	0.1287677974478221	Spurious	0.0975400842621639	0.3046918307606852	0.1145783205432475	0.1424850531918503	Unspecific	0.0699952576470965	0.2261774241500724	0.0300616554333518	0.0788822751766696	No	0.070779366670395	0.1915421138700652	0.0190755224826492	0.068103490369479	No
		3007	9.4	Bruker	Volume transmit/surface receiver	12.10.2021		sub-300705	ses-1	Wistar	Female	232.0	2.0		4:10:00 PM	4:20:00 PM		Mapshim	4th order	39.1	e5	T2 TurboRare	T2w	e8				36/36.3/36.7	46/48/46	287/301/312			46.0	36.0	0.01766070324925045	0.0429237050493677	37.06500614	15.088082575	0.1421603748461541	0.0257492560044776	0.3156364962611299	-0.0169500307136302	Specific	0.0786967242274732	0.0609905098567368	0.2937536415774813	0.0075679615746068	Specific	0.1421603748461541	0.0257492560044776	0.3156364962611299	-0.0169500307136302	Specific	0.0882930552336325	0.031058175837209	0.2205715779168618	-0.0615943087304782	Specific	0.0861704943877688	0.0213234145792957	0.2149647195957582	-0.0757681783851524	Specific
		3007	9.4	Bruker	Volume transmit/surface receiver	12.10.2021		sub-300706	ses-1	Wistar	Female	202.0	2.0		5:34:00 PM	5:45:00 PM		Mapshim	4th order	43.0	e5	T2 TurboRare	T2w	e8				36.5/36.8/37.1	34/34/35	267/280/286			34.0	36.5	0.019476955756680295	0.0526005079198747	34.95333975	20.672313465	0.0563000510463685	0.0756546474299574	0.1652241448990989	0.0489180210551764	Specific	0.0501633855206531	0.0503004265140159	0.0953336022272999	0.0242940773275158	No	0.0615401816862152	0.0785509896835705	0.1690834280973321	0.0557955021838009	Specific	0.0791696659289803	0.1704688372599546	0.0812114074187188	0.0003223984155433	No	0.0645801989520366	0.1736991438519139	0.0512856630053483	-0.0190098942010104	No
		3007	9.4	Bruker	Volume transmit/surface receiver	13.10.2021		sub-300707	ses-1	Wistar	Female	204.0	2.0		9:43:00 AM	9:54:00 AM		Mapshim	4th order	52.8	e5	T2 TurboRare	T2w	e7				35.9/36.2/36.5	35/30/31	261/301/319			35.0	35.9	0.019883265809311913	0.0567604068319956	31.646305485	18.358506485	0.1619028793895399	0.2443619986387926	0.3851060679483734	0.1725747258476581	Unspecific	0.0694747097106772	0.2434353211371703	0.3258041851270106	0.1364094403180286	Unspecific	0.1573448500582632	0.2508362962435078	0.3749751579775364	0.1542839674874191	Unspecific	0.1972595604693246	0.3103149455170915	0.42210430798083	0.1332191570864417	Unspecific	0.1875735543815352	0.3047253294023895	0.3581692707946142	0.0786115009063045	Specific
		3007	9.4	Bruker	Volume transmit/surface receiver	13.10.2021		sub-300708	ses-1	Wistar	Female	216.0	2.0		11:12:00 AM	11:21:00 AM		Mapshim	4th order	54.8	e6	T2 TurboRare	T2w	e9				35.6/35.8/36.1	42/51/41	270/280/289			42.0	35.6	0.019173506967915067	0.0562430755681739	29.329529389999998	16.96733828	0.033849093359709	0.0386363170972964	0.0120639288897831	-0.015803898671282	No	-0.019777971949017	0.0883422399639288	0.0418871739912164	-0.0050197969165807	No	0.0380634399292111	0.0477696757797266	0.0375747567348729	-0.0137954026233412	No	0.0554296892480504	0.1466301728288084	0.0202594591089249	-0.0161589516444386	No	0.0489395322917122	0.1276245958058779	-0.0167217427676193	-0.0277273900075782	No
		3007	9.4	Bruker	Volume transmit/surface receiver	13.10.2021		sub-300709	ses-1	Wistar	Female	230.0	2.0		12:40:00 PM	12:49:00 PM		Mapshim	4th order	41.1	e5	T2 TurboRare	T2w	e6				36.7/36.8/37.0	56/60/55	312/317/321			56.0	36.7	0.023655527737997756	0.0694610166889966	31.713940075	16.40010703	0.1717812574716916	-0.0085287846027974	0.3421911565087108	0.1273143126763108	Unspecific	0.080318713316621	0.0412625922084532	0.2399951820950518	0.132882165205055	Unspecific	0.1803202055638468	0.0313016010071323	0.3284010202319016	0.1186451103472561	Unspecific	0.1027576819461438	-0.007076808518467	0.2906921860254226	0.046231382010502	Specific	0.0995836392262268	-0.0271302680624896	0.2273665527439607	-0.0226839369654255	Specific
