exclude	exclude.reason	rat.ds	rat.sub	rat.ses	rat.ID.orig	rat.session.date	rat.strain	rat.strain.orig	rat.sex	rat.age	rat.age.orig	rat.weight	rat.weight.orig	rat.vendor.source	rat.breeding.source	rat.comment	exp.type	anesthesia.induction	anesthesia.induction.dose	anesthesia.maintenance	anesthesia.maintenance.dose	anesthesia.route	anesthesia.post.induction.time	anesthesia.post.induction.time.orig	anesthesia.breathing.assistance	anesthesia.breathing.rate	anesthesia.breathing.rate.orig	anesthesia.heart.rate	anesthesia.heart.rate.orig	anesthesia.temperature.org	anesthesia.pCO2.orig	anesthesia.comment	MRI.vendor	MRI.console.orig	MRI.field.strength	MRI.coil.setup.orig	MRI.coil.design.orig	MRI.comment	anat.sequence	anat.contrast	anat.TR	anat.TE	func.sequence	func.TR	func.TE	func.FA	func.resolution.orig	func.n.slices	func.slice.thickness	func.slice.gap	func.volume	func.acceleration.factor.orig	func.shim.orig	func.shim.order.orig	func.bandwidth	func.FOVsat	func.readout.dir	func.comment	func.sensory.system	func.sensory.stimulation	func.sensory.onset	func.sensory.duration	func.sensory.comment	aromas_CPu_CPu	aromas_MOp_MOp	aromas_S1bf_S1bf	aromas_S1bf_ACA	aromas_S1bf_cat	aromal_CPu_CPu	aromal_MOp_MOp	aromal_S1bf_S1bf	aromal_S1bf_ACA	aromal_S1bf_cat	aromasr_CPu_CPu	aromasr_MOp_MOp	aromasr_S1bf_S1bf	aromasr_S1bf_ACA	aromasr_S1bf_cat	WMCSFs_CPu_CPu	WMCSFs_MOp_MOp	WMCSFs_S1bf_S1bf	WMCSFs_S1bf_ACA	WMCSFs_S1bf_cat	GSRs_CPu_CPu	GSRs_MOp_MOp	GSRs_S1bf_S1bf	GSRs_S1bf_ACA	GSRs_S1bf_cat	tsnr.S1	tsnr.str	MFW
		1005	100502	1	3	8/23/2017	Sprague Dawley	Sprague-Dawley	Male		unknown	300-350	257 - 384 g	Charles River			resting-state	ketamine / xylazine	80 / 10	isoflurane / medetomidine	0.25% iso and ~0.015 mg/kg/hr med.		90.0	1 - 2 hours	free-breathing	50.0	35 - 65 bpm		not measured	~34 - 37 C	not measured		Bruker	Paravision 5	7.0	T + R	Rx only single loop		RARE	T2	6.5	0.05	GE-EPI	1.5	0.018	65.0	0.5 x 0.5 x 1.0 mm	18.0	1.0	0.2	300.0	none	MAP Shim	unknown		no	LR							0.3295035714777466	0.4603202264796721	0.5073899932946566	0.3784967448527311	Unspecific	0.2805024500378277	0.3523533777502022	0.4263979652488544	0.370507536869577	Unspecific	0.3600130072633151	0.4826324159411816	0.5432536750470577	0.3305693139194763	Unspecific	0.3408795289948249	0.4805056873835124	0.4321993533583925	0.1244367649119471	Unspecific	0.3745721387883162	0.4484378689901054	0.3886025782172717	0.0744835755480452	Specific	63.46214341	23.89305184	0.0267088710970402
		1005	100503	1	4	9/1/2017	Sprague Dawley	Sprague-Dawley	Male		unknown	300-350	257 - 384 g	Charles River			resting-state	ketamine / xylazine	80 / 10	isoflurane / medetomidine	0.25% iso and ~0.015 mg/kg/hr med.		90.0	1 - 2 hours	free-breathing	50.0	35 - 65 bpm		not measured	~34 - 37 C	not measured		Bruker	Paravision 5	7.0	T + R	Rx only single loop		RARE	T2	6.5	0.05	GE-EPI	1.5	0.018	65.0	0.5 x 0.5 x 1.0 mm	18.0	1.0	0.2	300.0	none	MAP Shim	unknown		no	LR							0.4028309466818291	0.3054069540918346	0.4746481176376215	0.2046964283703684	Unspecific	0.3625044102613881	0.2307561720279715	0.3099852364050026	0.2040594837767359	Unspecific	0.3971949321749166	0.3493471677625035	0.4900234553977803	0.230013108655069	Unspecific	0.4747784299257389	0.3248838173151792	0.4818963762155701	0.053881373229183	Specific	0.5174064980385983	0.2997909432135077	0.4892775332903927	-0.0913698174555693	Specific	57.715955985	22.78483729	0.0258264436706074
yes	epi2anat	1005	100504	1	5	9/6/2017	Sprague Dawley	Sprague-Dawley	Male		unknown	300-350	257 - 384 g	Charles River			resting-state	ketamine / xylazine	80 / 10	isoflurane / medetomidine	0.25% iso and ~0.015 mg/kg/hr med.		90.0	1 - 2 hours	free-breathing	50.0	35 - 65 bpm		not measured	~34 - 37 C	not measured		Bruker	Paravision 5	7.0	T + R	Rx only single loop		RARE	T2	6.5	0.05	GE-EPI	1.5	0.018	65.0	0.5 x 0.5 x 1.0 mm	18.0	1.0	0.2	300.0	none	MAP Shim	unknown		no	LR							0.0921307257986049	0.0845805423589242	0.3083791132399152	0.0491468042275128	Specific	0.0854662541596761	0.0092228933222952	0.2443498855516393	0.0434818759272745	Specific	0.0926840209970977	0.072770870363921	0.2816954550411193	0.0515414569814762	Specific	0.1036629005129422	0.1633885944108865	0.7236484504352326	0.1163649733720619	Unspecific	0.1793618303588466	0.1640063403357558	0.7079434236666547	-0.0536959712192689	Specific	39.20150707	12.79985219	0.0258571366762238
		1005	100505	1	6	9/7/2017	Sprague Dawley	Sprague-Dawley	Male		unknown	300-350	257 - 384 g	Charles River		JG: Missing anat, taken from sub-0200205	resting-state	ketamine / xylazine	80 / 10	isoflurane / medetomidine	0.25% iso and ~0.015 mg/kg/hr med.		90.0	1 - 2 hours	free-breathing	50.0	35 - 65 bpm		not measured	~34 - 37 C	not measured		Bruker	Paravision 5	7.0	T + R	Rx only single loop		RARE	T2	6.5	0.05	GE-EPI	1.5	0.018	65.0	0.5 x 0.5 x 1.0 mm	18.0	1.0	0.2	300.0	none	MAP Shim	unknown		no	LR							0.2808498683140921	0.0544269232452296	0.3279225491175626	0.3844531129229162	Unspecific	0.2338710507390503	0.1304166057195615	0.2114554506377026	0.3270567545066133	Unspecific	0.296585962703838	0.1096383583041055	0.3215651828396805	0.3683167166780408	Unspecific	0.2588419283136478	-0.0501857219151154	0.1127750406672287	0.0753566405060024	Specific	0.2862954449326958	-0.0546851218750472	0.1324882474886489	0.0280494489127615	Specific	71.093648575	27.75317735	0.0261496196266698
		1005	100506	1	7	9/13/2017	Sprague Dawley	Sprague-Dawley	Male		unknown	300-350	257 - 384 g	Charles River			resting-state	ketamine / xylazine	80 / 10	isoflurane / medetomidine	0.25% iso and ~0.015 mg/kg/hr med.		90.0	1 - 2 hours	free-breathing	50.0	35 - 65 bpm		not measured	~34 - 37 C	not measured		Bruker	Paravision 5	7.0	T + R	Rx only single loop		RARE	T2	6.5	0.05	GE-EPI	1.5	0.018	65.0	0.5 x 0.5 x 1.0 mm	18.0	1.0	0.2	300.0	none	MAP Shim	unknown		no	LR							-0.0575899132834642	0.3305849356088789	0.3362421529575532	0.0360865051073447	Specific	0.0156996252579411	0.2998091067468277	0.3021258241636387	0.0692258430089815	Specific	-0.0610167819283018	0.3322613833776094	0.3302155983080804	0.04288770645984	Specific	-0.2213853549070681	0.5512009789150603	0.4821023338993199	-0.1033431055561754	Specific	-0.0869532675868359	0.5327987810489515	0.4897399417019499	-0.1535750164927616	Specific	78.16767117500001	31.156717425	0.0212826199161473
		1005	100507	1	8	10/12/2017	Sprague Dawley	Sprague-Dawley	Male		unknown	300-350	257 - 384 g	Charles River		JG: Missing anat, taken from sub-0200207	resting-state	ketamine / xylazine	80 / 10	isoflurane / medetomidine	0.25% iso and ~0.015 mg/kg/hr med.		90.0	1 - 2 hours	free-breathing	50.0	35 - 65 bpm		not measured	~34 - 37 C	not measured		Bruker	Paravision 5	7.0	T + R	Rx only single loop		RARE	T2	6.5	0.05	GE-EPI	1.5	0.018	65.0	0.5 x 0.5 x 1.0 mm	18.0	1.0	0.2	300.0	none	MAP Shim	unknown		no	LR							0.3031297095563515	0.3790373814089736	0.4304078103303353	0.0728777232544642	Specific	0.2788216249973612	0.4026593054095637	0.4076873184006286	0.1922582783739676	Unspecific	0.2938285504961592	0.3836817780765279	0.4267616174717678	0.0822655212967016	Specific	0.3281200310263678	0.5521139975979175	0.5557783659341491	-0.1481777206987443	Specific	0.3400726231569972	0.4498699154550805	0.5010305326864921	-0.2061854830420259	Specific	75.48382445	33.410144475	0.019513839295556
		1005	100508	1	9	4/10/2018	Sprague Dawley	Sprague-Dawley	Male		unknown	300-350	257 - 384 g	Charles River			resting-state	ketamine / xylazine	80 / 10	isoflurane / medetomidine	0.25% iso and ~0.015 mg/kg/hr med.		90.0	1 - 2 hours	free-breathing	50.0	35 - 65 bpm		not measured	~34 - 37 C	not measured		Bruker	Paravision 5	7.0	T + R	Rx only single loop		RARE	T2	6.5	0.05	GE-EPI	1.5	0.018	65.0	0.5 x 0.5 x 1.0 mm	18.0	1.0	0.2	300.0	none	MAP Shim	unknown		no	LR							0.3183957674636363	0.2190636773733879	0.3115893000337619	0.0283921253985243	Specific	0.1772724453919245	0.1673988571523505	0.2374986185757773	0.0358991846382277	Specific	0.308705035358123	0.2033697437866383	0.3129615511932589	0.0388853370123241	Specific	0.2545656110633986	0.0831875127539597	0.2965261177937427	-0.2350180054473824	Specific	0.2925733165543203	0.1108709217974645	0.3239476140280563	-0.3117663698375754	Specific	39.05313922	23.067480145	0.021443872129753
		1005	100509	1	10	4/11/2018	Sprague Dawley	Sprague-Dawley	Male		unknown	300-350	257 - 384 g	Charles River			resting-state	ketamine / xylazine	80 / 10	isoflurane / medetomidine	0.25% iso and ~0.015 mg/kg/hr med.		90.0	1 - 2 hours	free-breathing	50.0	35 - 65 bpm		not measured	~34 - 37 C	not measured		Bruker	Paravision 5	7.0	T + R	Rx only single loop		RARE	T2	6.5	0.05	GE-EPI	1.5	0.018	65.0	0.5 x 0.5 x 1.0 mm	18.0	1.0	0.2	300.0	none	MAP Shim	unknown		no	LR							0.382682738606204	0.3660950142569821	0.4299421461228737	0.2434275145649259	Unspecific	0.3159539753495619	0.306146582549437	0.3303848207443337	0.1638250933617733	Unspecific	0.3873965105119467	0.3781927447261611	0.4357051064447823	0.2549537782157594	Unspecific	0.2301604677907051	0.649839630647124	0.5756089734181964	-0.2921452959818647	Specific	0.2501872381623282	0.6629997602485298	0.561894163229174	-0.3509248374031786	Specific	79.651690815	40.52326424	0.0233490534975359
		1006	100600	1	198	29-Jan-19	Fischer 344	Fischer 344 wildtype	Male	16-18	509	450-500	485	Envigo (WT females), Terrence town lab (Tg344-AD males)	in-house	rats are a product of WT x TgF344-AD breeding pair; weights are approximate, not weighed on day of scanning	resting-state	isoflurane	4	isoflurane	2.5-3.0%	air	50.0	45	free-breathing	50.0	50		not recorded	37	not recorded		Bruker	AvanceIII	7.0	T+R	RT-phased		turboRARE	T2	0.325	0.0324	SE-EPI	0.9	0.015	90.0	0.375	24.0	1.2	0.0	600.0	Parallel Imaging Acceleration=1, Partial Fourier Acceleration=1.1	mapshim	2nd order	238095.238	yes	LR							-0.0388960172633873	-0.1246007631993569	0.129412439769235	-0.1452015517212735	Specific	0.0088841416429629	-0.0830990696842835	0.0590384453253487	-0.070519172531153	No	-0.0388960172633873	-0.1246007631993569	0.129412439769235	-0.1452015517212735	Specific	-0.0796543633207539	-0.0646833057256792	0.1640128872331055	-0.1296045575610042	Specific	-0.0653229952965498	-0.0964637794387809	0.1447834002752272	-0.0803949093180553	Specific	22.61593648	8.070059955	0.0148779282791284
		1006	100600	2	198	25-Apr-19	Fischer 344	Fischer 344 wildtype	Male	18-20	595	500-550	524	Envigo (WT females), Terrence town lab (Tg344-AD males)	in-house	rats are a product of WT x TgF344-AD breeding pair	resting-state	isoflurane	4	isoflurane	2.0-2.5%	air	50.0	45	free-breathing	50.0	50		not recorded	37	not recorded		Bruker	AvanceIII	7.0	T+R	RT-phased		turboRARE	T2	0.325	0.0324	SE-EPI	0.9	0.015	90.0	0.375	24.0	1.2	0.0	600.0	Parallel Imaging Acceleration=1, Partial Fourier Acceleration=1.1	mapshim	2nd order	238095.238	yes	LR							-0.0870658502620112	-0.0344862276569501	0.1545540110506752	0.0093023624258764	Specific	0.011969289407602	-0.018849857219958	0.047878638964768	0.0209176709686283	No	-0.0870658502620112	-0.0344862276569501	0.1545540110506752	0.0093023624258764	Specific	-0.0512777296821106	0.1070160406567379	0.203589404860964	0.0868622249950909	Specific	-0.0027687357174052	0.041605630135355	0.1603132834527373	-0.0077401155221554	Specific	29.23111563	9.621300405	0.0112299669403886
		1006	100601	1	305	5-Aug-19	Fischer 344	Fischer 344 wildtype	Female	14-16	479	300-350	330	Envigo (WT females), Terrence town lab (Tg344-AD males)	in-house	rats are a product of WT x TgF344-AD breeding pair	resting-state	isoflurane	4	isoflurane	2.0-2.5%	air	50.0	45	free-breathing	60.0	60		not recorded	37	not recorded		Bruker	AvanceIII	7.0	T+R	RT-phased		turboRARE	T2	0.325	0.0324	SE-EPI	0.9	0.015	90.0	0.375	24.0	1.2	0.0	600.0	Parallel Imaging Acceleration=1, Partial Fourier Acceleration=1.1	mapshim	2nd order	238095.238	yes	LR							0.0057165580079424	0.0362266219158726	0.1039355541561646	-0.0148785693847412	Specific	-0.0231777224811036	0.0399956832142734	0.0271387857899209	-0.0102464279460178	No	0.0057165580079424	0.0362266219158726	0.1039355541561646	-0.0148785693847412	Specific	0.0100903538731596	0.0636487605516897	0.1062093799860012	-0.0188900669661811	Specific	0.0066356459571524	0.0674365455237943	0.1005238468927305	-0.0379983909177145	Specific	26.233071045	9.376179565	0.0127764051229852
		1006	100601	2	305	16-Oct-19	Fischer 344	Fischer 344 wildtype	Female	18-20	551	250-300	295	Envigo (WT females), Terrence town lab (Tg344-AD males)	in-house	rats are a product of WT x TgF344-AD breeding pair	resting-state	isoflurane	4	isoflurane	3.0-3.5%	air	60.0	60	free-breathing	60.0	60		not recorded	37	not recorded		Bruker	AvanceIII	7.0	T+R	RT-phased		turboRARE	T2	0.325	0.0324	SE-EPI	0.9	0.015	90.0	0.375	24.0	1.2	0.0	600.0	Parallel Imaging Acceleration=1, Partial Fourier Acceleration=1.1	mapshim	2nd order	238095.238	yes	LR							0.1187985961459115	0.3537811825740774	0.007912475668816	-0.138205477296199	Spurious	0.0597151090318052	0.107515506598889	0.0170055183810849	-0.0282328926085521	No	0.1187985961459115	0.3537811825740774	0.007912475668816	-0.138205477296199	Spurious	0.1364090899198949	0.3648108107973595	0.0143894550913685	-0.0902676491563987	No	0.0572270797734954	0.327394978572557	-0.0072993509762103	-0.1212639469642859	Spurious	26.55964558	8.75825467	0.0119210826204664
		1006	100602	1	403	20-Jan-20	Fischer 344	Fischer 344 wildtype	Female	16-18	509	350-400	350	Envigo (WT females), Terrence town lab (Tg344-AD males)	in-house	rats are a product of WT x TgF344-AD breeding pair	resting-state	isoflurane	4	isoflurane	2.0-2.5%	air	60.0	55	free-breathing	60.0	60		not recorded	37	not recorded		Bruker	AvanceIII	7.0	T+R	RT-phased		turboRARE	T2	0.325	0.0324	SE-EPI	0.9	0.015	90.0	0.375	24.0	1.2	0.0	600.0	Parallel Imaging Acceleration=1, Partial Fourier Acceleration=1.1	mapshim	2nd order	238095.238	yes	LR							0.1611815243272183	0.0233833597657008	0.0536589791475102	-0.1649884113299828	Spurious	0.095072973263079	0.011885758082556	0.0030255013155035	-0.1417891618363307	Spurious	0.1611815243272183	0.0233833597657008	0.0536589791475102	-0.1649884113299828	Spurious	0.131719521319156	-0.0347247418379561	0.0991811440217523	-0.1347493412647711	Spurious	0.18333856496036	-0.0506962531141819	0.1049867037975706	-0.1167955250927566	Specific	27.95045695	9.58621315	0.0121163449353737
		1006	100602	2	403	5-Mar-20	Fischer 344	Fischer 344 wildtype	Female	18-20	554	350-400	350	Envigo (WT females), Terrence town lab (Tg344-AD males)	in-house	rats are a product of WT x TgF344-AD breeding pair	resting-state	isoflurane	4	isoflurane	2.0-2.5%	air	50.0	45	free-breathing	60.0	55		not recorded	37	not recorded		Bruker	AvanceIII	7.0	T+R	RT-phased		turboRARE	T2	0.325	0.0324	SE-EPI	0.9	0.015	90.0	0.375	24.0	1.2	0.0	600.0	Parallel Imaging Acceleration=1, Partial Fourier Acceleration=1.1	mapshim	2nd order	238095.238	yes	LR							-0.0539497434786014	0.0648750289734287	-0.0880761867310624	0.1307688269357217	Spurious	-0.0034791616169443	0.0423558451812466	-0.0197958870552397	0.0573715844117698	No	-0.0539497434786014	0.0648750289734287	-0.0880761867310624	0.1307688269357217	Spurious	-0.0965033185366755	0.0497519592066739	-0.1463092462429548	0.0877135701339026	Spurious	-0.0972113381458353	0.0552942991263664	-0.1304532904544743	0.1057643504131069	Spurious	22.4370281	7.681370315	0.0146365564425332
		1006	100603	1	407	20-Jan-20	Fischer 344	Fischer 344 wildtype	Female	16-18	509	300-350	320	Envigo (WT females), Terrence town lab (Tg344-AD males)	in-house	rats are a product of WT x TgF344-AD breeding pair	resting-state	isoflurane	4	isoflurane	2.0-2.5%	air	50.0	45	free-breathing	70.0	65		not recorded	37	not recorded		Bruker	AvanceIII	7.0	T+R	RT-phased		turboRARE	T2	0.325	0.0324	SE-EPI	0.9	0.015	90.0	0.375	24.0	1.2	0.0	600.0	Parallel Imaging Acceleration=1, Partial Fourier Acceleration=1.1	mapshim	2nd order	238095.238	yes	LR							-0.0379666423093066	0.0102782905008508	0.003892040823701	0.1570857718685952	Spurious	-0.0184572768206662	-0.0260251145218617	0.0032965101122774	0.0821531316422853	No	-0.0379666423093066	0.0102782905008508	0.003892040823701	0.1570857718685952	Spurious	-0.0939001501806107	0.0675386759932211	-0.0269088594262998	0.0562014263876318	No	-0.0795339121727376	0.094897795809987	-0.0376893587598902	0.0464461495408416	No	28.13813075	10.162776725	0.0109197474259309
		1006	100603	2	407	25-Feb-20	Fischer 344	Fischer 344 wildtype	Female	18-20	545	300-350	330	Envigo (WT females), Terrence town lab (Tg344-AD males)	in-house	rats are a product of WT x TgF344-AD breeding pair	resting-state	isoflurane	4	isoflurane	2.0-2.5%	air	50.0	45	free-breathing	60.0	60		not recorded	37	not recorded		Bruker	AvanceIII	7.0	T+R	RT-phased		turboRARE	T2	0.325	0.0324	SE-EPI	0.9	0.015	90.0	0.375	24.0	1.2	0.0	600.0	Parallel Imaging Acceleration=1, Partial Fourier Acceleration=1.1	mapshim	2nd order	238095.238	yes	LR							0.1586438148741305	0.0346948484132008	0.0990516948323744	-0.0094015159211339	No	0.0468516717919932	0.0608898548566831	0.0065959272838003	0.0891612007462489	No	0.1586438148741305	0.0346948484132008	0.0990516948323744	-0.0094015159211339	No	0.1528091882923428	0.0243684447546094	0.0884757772477361	0.0523571457200574	No	0.1656262825545942	0.0261980142994156	0.090178937361199	0.0437798503086878	No	30.32922635	10.57227973	0.0119389917801568
		1006	100604	1	424	30-Jan-20	Fischer 344	Fischer 344 wildtype	Male	14-16	488	550-600	560	Envigo (WT females), Terrence town lab (Tg344-AD males)	in-house	rats are a product of WT x TgF344-AD breeding pair	resting-state	isoflurane	4	isoflurane	2.5-3.0%	air	50.0	45	free-breathing	60.0	55		not recorded	37	not recorded		Bruker	AvanceIII	7.0	T+R	RT-phased		turboRARE	T2	0.325	0.0324	SE-EPI	0.9	0.015	90.0	0.375	24.0	1.2	0.0	600.0	Parallel Imaging Acceleration=1, Partial Fourier Acceleration=1.1	mapshim	2nd order	238095.238	yes	LR							-0.0516400644684787	0.0929016118526734	0.2345558668140674	0.0920262984213239	Specific	0.0103358405340295	0.0335497346030959	0.1864869550951932	0.0183909038103681	Specific	-0.0516400644684787	0.0929016118526734	0.2345558668140674	0.0920262984213239	Specific	-0.003287595340304	0.1785262878313189	0.2375194529887158	0.1104618336935865	Unspecific	-0.0493090270244843	0.0813147133162091	0.2300204802587146	0.1090591501172059	Unspecific	22.29317005	7.156490625	0.0136406313989576
		1006	100604	2	424	9-Apr-20	Fischer 344	Fischer 344 wildtype	Male	18-20	558	550-600	580	Envigo (WT females), Terrence town lab (Tg344-AD males)	in-house	rats are a product of WT x TgF344-AD breeding pair	resting-state	isoflurane	4	isoflurane	2.0-2.5%	air	50.0	50	free-breathing	50.0	50		not recorded	37	not recorded		Bruker	AvanceIII	7.0	T+R	RT-phased		turboRARE	T2	0.325	0.0324	SE-EPI	0.9	0.015	90.0	0.375	24.0	1.2	0.0	600.0	Parallel Imaging Acceleration=1, Partial Fourier Acceleration=1.1	mapshim	2nd order	238095.238	yes	LR							7.849425749270302e-05	-0.014583970312532	-0.1272170999730897	-0.181268203516762	Spurious	0.0022192534009736	0.0356033047189681	-0.0685574975842495	-0.0811177559721927	No	7.849425749270302e-05	-0.014583970312532	-0.1272170999730897	-0.181268203516762	Spurious	-0.0010546712270171	0.045033627619176	-0.1203749603303716	-0.0886960795730565	Spurious	-0.007609206541521	-0.0062280252003356	-0.1145652163501013	-0.0867592657706722	Spurious	24.87209443	8.74761882	0.0112004551364916
		1006	100605	1	425	30-Jan-20	Fischer 344	Fischer 344 wildtype	Male	18-20	488	550-600	560	Envigo (WT females), Terrence town lab (Tg344-AD males)	in-house	rats are a product of WT x TgF344-AD breeding pair	resting-state	isoflurane	4	isoflurane	2.5-3.0%	air	50.0	45	free-breathing	60.0	55		not recorded	37	not recorded		Bruker	AvanceIII	7.0	T+R	RT-phased		turboRARE	T2	0.325	0.0324	SE-EPI	0.9	0.015	90.0	0.375	24.0	1.2	0.0	600.0	Parallel Imaging Acceleration=1, Partial Fourier Acceleration=1.1	mapshim	2nd order	238095.238	yes	LR							0.0429999504322502	0.0899835638608466	0.0547343766999329	-0.0437479510653005	No	0.026628822180835	0.0629712080093857	-0.0039230923150891	0.0109599171589257	No	0.0445633581632048	0.0851011172665068	0.0567498526467112	-0.0443055579657039	No	0.0763429789001026	0.1233332786897452	0.0899161324653304	-0.0355215494200363	No	0.078567073380789	0.1802345928201845	0.1165266123814258	0.0058460141686607	Specific	22.75609962	7.321988665	0.0123821255697238
		1006	100605	2	425	18-Mar-20	Fischer 344	Fischer 344 wildtype	Male	16-18	536	550-600	580	Envigo (WT females), Terrence town lab (Tg344-AD males)	in-house	rats are a product of WT x TgF344-AD breeding pair	resting-state	isoflurane	4	isoflurane	3.0-3.5%	air	50.0	45	free-breathing	70.0	65		not recorded	37	not recorded		Bruker	AvanceIII	7.0	T+R	RT-phased		turboRARE	T2	0.325	0.0324	SE-EPI	0.9	0.015	90.0	0.375	24.0	1.2	0.0	600.0	Parallel Imaging Acceleration=1, Partial Fourier Acceleration=1.1	mapshim	2nd order	238095.238	yes	LR							-0.0282087079060966	-0.0070041301687018	-0.002948906237085	-0.1572458039921528	Spurious	0.0211264953520872	-0.0108917550510647	-0.0263664145419131	-0.0895097133695372	No	-0.0285928783354558	-0.0079754152446468	-0.002808984854941	-0.1575161561111422	Spurious	-0.0296242468786845	-0.0364122825614937	0.0005545159596733	-0.1803333193324719	Spurious	-0.0258786032918221	-0.0387929435024803	-0.0049939420393719	-0.1843726370170859	Spurious	17.81887346	6.01789074	0.0169767723598186
		1006	100606	1	445	3-Mar-20	Fischer 344	Fischer 344 wildtype	Female	16-18	499	250-300	290	Envigo (WT females), Terrence town lab (Tg344-AD males)	in-house	rats are a product of WT x TgF344-AD breeding pair	resting-state	isoflurane	4	isoflurane	2.0-2.5%	air	50.0	45	free-breathing	60.0	55		not recorded	37	not recorded		Bruker	AvanceIII	7.0	T+R	RT-phased		turboRARE	T2	0.325	0.0324	SE-EPI	0.9	0.015	90.0	0.375	24.0	1.2	0.0	600.0	Parallel Imaging Acceleration=1, Partial Fourier Acceleration=1.1	mapshim	2nd order	238095.238	yes	LR							0.063719136127981	0.0319656704000846	0.0739003458335242	0.0907001806797813	No	0.0829039879351582	0.0671216675552994	0.0484817093211941	0.0015256719885758	No	0.063719136127981	0.0319656704000846	0.0739003458335242	0.0907001806797813	No	0.0724305396470593	0.0431125781639689	0.0282146347742172	0.0881537513225832	No	0.051531602198716	0.0310167040711669	0.0368900909054748	0.0608086728456278	No	24.54148134	7.833903575	0.0116137956316715
		1006	100606	2	445	13-Apr-20	Fischer 344	Fischer 344 wildtype	Female	16-18	540	250-300	290	Envigo (WT females), Terrence town lab (Tg344-AD males)	in-house	rats are a product of WT x TgF344-AD breeding pair	resting-state	isoflurane	4	isoflurane	2.5-3.0%	air	60.0	55	free-breathing	50.0	50		not recorded	37	not recorded		Bruker	AvanceIII	7.0	T+R	RT-phased		turboRARE	T2	0.325	0.0324	SE-EPI	0.9	0.015	90.0	0.375	24.0	1.2	0.0	600.0	Parallel Imaging Acceleration=1, Partial Fourier Acceleration=1.1	mapshim	2nd order	238095.238	yes	LR							-0.0745414871660435	0.0979980080360082	-0.1166739821672096	-0.1585199768877363	Spurious	0.0008707373476099	0.048649203952686	0.0103903868865506	-0.0743845887569503	No	-0.0745414871660435	0.0979980080360082	-0.1166739821672096	-0.1585199768877363	Spurious	0.0262302717873645	0.2183103443653191	-0.0908602739027414	-0.0383184118615733	No	-0.0496315053704563	0.0624946542463371	-0.1014380320288347	-0.1087909904128534	Spurious	27.605257960000003	8.919370675	0.0114455118941996
		1006	100607	1	447	5-Mar-20	Fischer 344	Fischer 344 wildtype	Female	16-18	501	250-300	280	Envigo (WT females), Terrence town lab (Tg344-AD males)	in-house	rats are a product of WT x TgF344-AD breeding pair	resting-state	isoflurane	4	isoflurane	2.0-2.5%	air	50.0	45	free-breathing	60.0	60		not recorded	37	not recorded		Bruker	AvanceIII	7.0	T+R	RT-phased		turboRARE	T2	0.325	0.0324	SE-EPI	0.9	0.015	90.0	0.375	24.0	1.2	0.0	600.0	Parallel Imaging Acceleration=1, Partial Fourier Acceleration=1.1	mapshim	2nd order	238095.238	yes	LR							-0.0775671017114476	-0.1401623829555255	0.1040311397239613	-0.0158041402522921	Specific	-0.0700907655336692	-0.0677440685220925	0.0302319742248602	-0.0258799780456006	No	-0.0775671017114476	-0.1401623829555255	0.1040311397239613	-0.0158041402522921	Specific	-0.0335987175972781	-0.1777932033377536	0.117996853767896	0.0227435221463023	Specific	-0.0421055665596915	-0.1646201391374719	0.1239186876038868	0.0050635648556	Specific	26.72819323	9.63354823	0.0119317141055768
		1006	100607	2	447	13-Apr-20	Fischer 344	Fischer 344 wildtype	Female	16-18	540	250-300	290	Envigo (WT females), Terrence town lab (Tg344-AD males)	in-house	rats are a product of WT x TgF344-AD breeding pair	resting-state	isoflurane	4	isoflurane	2.5-3.0%	air	60.0	55	free-breathing	50.0	50		not recorded	37	not recorded		Bruker	AvanceIII	7.0	T+R	RT-phased		turboRARE	T2	0.325	0.0324	SE-EPI	0.9	0.015	90.0	0.375	24.0	1.2	0.0	600.0	Parallel Imaging Acceleration=1, Partial Fourier Acceleration=1.1	mapshim	2nd order	238095.238	yes	LR							0.0054547598048791	0.0500415598747197	-0.0250091669663298	-0.0119298970701525	No	0.0204098080052657	0.061941247762201	0.0064428270941103	-0.0287154127856675	No	0.0054547598048791	0.0500415598747197	-0.0250091669663298	-0.0119298970701525	No	0.0406154740272677	-0.0071719428994087	-0.0153935072312294	-0.0257738662782969	No	-0.0035760033754419	-0.0128393308039669	-0.0333549949165278	-0.0314888719948621	No	27.21648277	8.246681525	0.010629878225373
